,Date,Time from,Time to,betr. NEG [MW],betr. POS [MW],qual. NEG [MW],qual. POS [MW],tso_id,data_type,betr. [MW],qual. [MW],qual. [EUR/MWh],NRV balance more than 80% of the contracted control reserve,MOL Deviation,Explanation
16,05.02.2022,04:00,04:15,,,,,TenneT,RZ_SALDO,"-432,342",-,,,,
17,05.02.2022,04:15,04:30,,,,,TenneT,RZ_SALDO,"-626,883",-,,,,
18,05.02.2022,04:30,04:45,,,,,TenneT,RZ_SALDO,"-522,498",-,,,,
19,05.02.2022,04:45,05:00,,,,,TenneT,RZ_SALDO,"-695,072",-,,,,
20,05.02.2022,05:00,05:15,,,,,TenneT,RZ_SALDO,"-406,491",-,,,,
21,05.02.2022,05:15,05:30,,,,,TenneT,RZ_SALDO,"-13,562",-,,,,
22,05.02.2022,05:30,05:45,,,,,TenneT,RZ_SALDO,"33,054",-,,,,
23,05.02.2022,05:45,06:00,,,,,TenneT,RZ_SALDO,"-19,377",-,,,,
24,05.02.2022,06:00,06:15,,,,,TenneT,RZ_SALDO,"36,692",-,,,,
25,05.02.2022,06:15,06:30,,,,,TenneT,RZ_SALDO,"-298,880",-,,,,
26,05.02.2022,06:30,06:45,,,,,TenneT,RZ_SALDO,"-318,884",-,,,,
27,05.02.2022,06:45,07:00,,,,,TenneT,RZ_SALDO,"-141,348",-,,,,
28,05.02.2022,07:00,07:15,,,,,TenneT,RZ_SALDO,"-224,085",-,,,,
29,05.02.2022,07:15,07:30,,,,,TenneT,RZ_SALDO,"83,892",-,,,,
30,05.02.2022,07:30,07:45,,,,,TenneT,RZ_SALDO,"206,368",-,,,,
31,05.02.2022,07:45,08:00,,,,,TenneT,RZ_SALDO,"245,827",-,,,,
32,05.02.2022,08:00,08:15,,,,,TenneT,RZ_SALDO,"65,622",-,,,,
33,05.02.2022,08:15,08:30,,,,,TenneT,RZ_SALDO,"-182,416",-,,,,
34,05.02.2022,08:30,08:45,,,,,TenneT,RZ_SALDO,"56,636",-,,,,
35,05.02.2022,08:45,09:00,,,,,TenneT,RZ_SALDO,"-68,505",-,,,,
36,05.02.2022,09:00,09:15,,,,,TenneT,RZ_SALDO,"-295,220",-,,,,
37,05.02.2022,09:15,09:30,,,,,TenneT,RZ_SALDO,"-276,816",-,,,,
38,05.02.2022,09:30,09:45,,,,,TenneT,RZ_SALDO,"-698,856",-,,,,
39,05.02.2022,09:45,10:00,,,,,TenneT,RZ_SALDO,"-614,184",-,,,,
40,05.02.2022,10:00,10:15,,,,,TenneT,RZ_SALDO,"-512,886",-,,,,
41,05.02.2022,10:15,10:30,,,,,TenneT,RZ_SALDO,"-507,717",-,,,,
42,05.02.2022,10:30,10:45,,,,,TenneT,RZ_SALDO,"-151,385",-,,,,
43,05.02.2022,10:45,11:00,,,,,TenneT,RZ_SALDO,"-85,082",-,,,,
44,05.02.2022,11:00,11:15,,,,,TenneT,RZ_SALDO,"-572,689",-,,,,
45,05.02.2022,11:15,11:30,,,,,TenneT,RZ_SALDO,"-409,400",-,,,,
46,05.02.2022,11:30,11:45,,,,,TenneT,RZ_SALDO,"-528,212",-,,,,
47,05.02.2022,11:45,12:00,,,,,TenneT,RZ_SALDO,"-636,294",-,,,,
48,05.02.2022,12:00,12:15,,,,,TenneT,RZ_SALDO,"-454,953",-,,,,
49,05.02.2022,12:15,12:30,,,,,TenneT,RZ_SALDO,"-437,224",-,,,,
50,05.02.2022,12:30,12:45,,,,,TenneT,RZ_SALDO,"-276,966",-,,,,
51,05.02.2022,12:45,13:00,,,,,TenneT,RZ_SALDO,"309,001",-,,,,
52,05.02.2022,13:00,13:15,,,,,TenneT,RZ_SALDO,"458,350",-,,,,
53,05.02.2022,13:15,13:30,,,,,TenneT,RZ_SALDO,"454,510",-,,,,
54,05.02.2022,13:30,13:45,,,,,TenneT,RZ_SALDO,"379,448",-,,,,
55,05.02.2022,13:45,14:00,,,,,TenneT,RZ_SALDO,"120,545",-,,,,
56,05.02.2022,14:00,14:15,,,,,TenneT,RZ_SALDO,"443,795",-,,,,
57,05.02.2022,14:15,14:30,,,,,TenneT,RZ_SALDO,"209,337",-,,,,
58,05.02.2022,14:30,14:45,,,,,TenneT,RZ_SALDO,"79,811",-,,,,
59,05.02.2022,14:45,15:00,,,,,TenneT,RZ_SALDO,"6,414",-,,,,
60,05.02.2022,15:00,15:15,,,,,TenneT,RZ_SALDO,"-147,819",-,,,,
61,05.02.2022,15:15,15:30,,,,,TenneT,RZ_SALDO,"143,532",-,,,,
62,05.02.2022,15:30,15:45,,,,,TenneT,RZ_SALDO,"307,475",-,,,,
63,05.02.2022,15:45,16:00,,,,,TenneT,RZ_SALDO,"37,738",-,,,,
64,05.02.2022,16:00,16:15,,,,,TenneT,RZ_SALDO,"278,107",-,,,,
65,05.02.2022,16:15,16:30,,,,,TenneT,RZ_SALDO,"483,165",-,,,,
66,05.02.2022,16:30,16:45,,,,,TenneT,RZ_SALDO,"214,713",-,,,,
67,05.02.2022,16:45,17:00,,,,,TenneT,RZ_SALDO,"-79,552",-,,,,
68,05.02.2022,17:00,17:15,,,,,TenneT,RZ_SALDO,"-494,074",-,,,,
69,05.02.2022,17:15,17:30,,,,,TenneT,RZ_SALDO,"-399,578",-,,,,
70,05.02.2022,17:30,17:45,,,,,TenneT,RZ_SALDO,"181,897",-,,,,
71,05.02.2022,17:45,18:00,,,,,TenneT,RZ_SALDO,"260,900",-,,,,
72,05.02.2022,18:00,18:15,,,,,TenneT,RZ_SALDO,"108,439",-,,,,
73,05.02.2022,18:15,18:30,,,,,TenneT,RZ_SALDO,"-27,379",-,,,,
74,05.02.2022,18:30,18:45,,,,,TenneT,RZ_SALDO,"12,164",-,,,,
75,05.02.2022,18:45,19:00,,,,,TenneT,RZ_SALDO,"-234,333",-,,,,
76,05.02.2022,19:00,19:15,,,,,TenneT,RZ_SALDO,"-145,615",-,,,,
77,05.02.2022,19:15,19:30,,,,,TenneT,RZ_SALDO,"-210,492",-,,,,
78,05.02.2022,19:30,19:45,,,,,TenneT,RZ_SALDO,"-374,360",-,,,,
79,05.02.2022,19:45,20:00,,,,,TenneT,RZ_SALDO,"-111,588",-,,,,
80,05.02.2022,20:00,20:15,,,,,TenneT,RZ_SALDO,-,-,,,,
0,05.02.2022,00:00,00:15,,,,,TenneT,REBAP,,,-,,,
1,05.02.2022,00:15,00:30,,,,,TenneT,REBAP,,,-,,,
2,05.02.2022,00:30,00:45,,,,,TenneT,REBAP,,,-,,,
3,05.02.2022,00:45,01:00,,,,,TenneT,REBAP,,,-,,,
4,05.02.2022,01:00,01:15,,,,,TenneT,REBAP,,,-,,,
5,05.02.2022,01:15,01:30,,,,,TenneT,REBAP,,,-,,,
6,05.02.2022,01:30,01:45,,,,,TenneT,REBAP,,,-,,,
7,05.02.2022,01:45,02:00,,,,,TenneT,REBAP,,,-,,,
8,05.02.2022,02:00,02:15,,,,,TenneT,REBAP,,,-,,,
9,05.02.2022,02:15,02:30,,,,,TenneT,REBAP,,,-,,,
10,05.02.2022,02:30,02:45,,,,,TenneT,REBAP,,,-,,,
11,05.02.2022,02:45,03:00,,,,,TenneT,REBAP,,,-,,,
12,05.02.2022,03:00,03:15,,,,,TenneT,REBAP,,,-,,,
13,05.02.2022,03:15,03:30,,,,,TenneT,REBAP,,,-,,,
14,05.02.2022,03:30,03:45,,,,,TenneT,REBAP,,,-,,,
15,05.02.2022,03:45,04:00,,,,,TenneT,REBAP,,,-,,,
16,05.02.2022,04:00,04:15,,,,,TenneT,REBAP,,,-,,,
17,05.02.2022,04:15,04:30,,,,,TenneT,REBAP,,,-,,,
18,05.02.2022,04:30,04:45,,,,,TenneT,REBAP,,,-,,,
19,05.02.2022,04:45,05:00,,,,,TenneT,REBAP,,,-,,,
20,05.02.2022,05:00,05:15,,,,,TenneT,REBAP,,,-,,,
21,05.02.2022,05:15,05:30,,,,,TenneT,REBAP,,,-,,,
22,05.02.2022,05:30,05:45,,,,,TenneT,REBAP,,,-,,,
23,05.02.2022,05:45,06:00,,,,,TenneT,REBAP,,,-,,,
24,05.02.2022,06:00,06:15,,,,,TenneT,REBAP,,,-,,,
25,05.02.2022,06:15,06:30,,,,,TenneT,REBAP,,,-,,,
26,05.02.2022,06:30,06:45,,,,,TenneT,REBAP,,,-,,,
27,05.02.2022,06:45,07:00,,,,,TenneT,REBAP,,,-,,,
28,05.02.2022,07:00,07:15,,,,,TenneT,REBAP,,,-,,,
29,05.02.2022,07:15,07:30,,,,,TenneT,REBAP,,,-,,,
30,05.02.2022,07:30,07:45,,,,,TenneT,REBAP,,,-,,,
31,05.02.2022,07:45,08:00,,,,,TenneT,REBAP,,,-,,,
32,05.02.2022,08:00,08:15,,,,,TenneT,REBAP,,,-,,,
33,05.02.2022,08:15,08:30,,,,,TenneT,REBAP,,,-,,,
34,05.02.2022,08:30,08:45,,,,,TenneT,REBAP,,,-,,,
35,05.02.2022,08:45,09:00,,,,,TenneT,REBAP,,,-,,,
36,05.02.2022,09:00,09:15,,,,,TenneT,REBAP,,,-,,,
37,05.02.2022,09:15,09:30,,,,,TenneT,REBAP,,,-,,,
38,05.02.2022,09:30,09:45,,,,,TenneT,REBAP,,,-,,,
39,05.02.2022,09:45,10:00,,,,,TenneT,REBAP,,,-,,,
40,05.02.2022,10:00,10:15,,,,,TenneT,REBAP,,,-,,,
41,05.02.2022,10:15,10:30,,,,,TenneT,REBAP,,,-,,,
42,05.02.2022,10:30,10:45,,,,,TenneT,REBAP,,,-,,,
43,05.02.2022,10:45,11:00,,,,,TenneT,REBAP,,,-,,,
44,05.02.2022,11:00,11:15,,,,,TenneT,REBAP,,,-,,,
45,05.02.2022,11:15,11:30,,,,,TenneT,REBAP,,,-,,,
46,05.02.2022,11:30,11:45,,,,,TenneT,REBAP,,,-,,,
47,05.02.2022,11:45,12:00,,,,,TenneT,REBAP,,,-,,,
48,05.02.2022,12:00,12:15,,,,,TenneT,REBAP,,,-,,,
49,05.02.2022,12:15,12:30,,,,,TenneT,REBAP,,,-,,,
50,05.02.2022,12:30,12:45,,,,,TenneT,REBAP,,,-,,,
51,05.02.2022,12:45,13:00,,,,,TenneT,REBAP,,,-,,,
52,05.02.2022,13:00,13:15,,,,,TenneT,REBAP,,,-,,,
53,05.02.2022,13:15,13:30,,,,,TenneT,REBAP,,,-,,,
54,05.02.2022,13:30,13:45,,,,,TenneT,REBAP,,,-,,,
55,05.02.2022,13:45,14:00,,,,,TenneT,REBAP,,,-,,,
56,05.02.2022,14:00,14:15,,,,,TenneT,REBAP,,,-,,,
57,05.02.2022,14:15,14:30,,,,,TenneT,REBAP,,,-,,,
58,05.02.2022,14:30,14:45,,,,,TenneT,REBAP,,,-,,,
59,05.02.2022,14:45,15:00,,,,,TenneT,REBAP,,,-,,,
60,05.02.2022,15:00,15:15,,,,,TenneT,REBAP,,,-,,,
61,05.02.2022,15:15,15:30,,,,,TenneT,REBAP,,,-,,,
62,05.02.2022,15:30,15:45,,,,,TenneT,REBAP,,,-,,,
63,05.02.2022,15:45,16:00,,,,,TenneT,REBAP,,,-,,,
64,05.02.2022,16:00,16:15,,,,,TenneT,REBAP,,,-,,,
65,05.02.2022,16:15,16:30,,,,,TenneT,REBAP,,,-,,,
66,05.02.2022,16:30,16:45,,,,,TenneT,REBAP,,,-,,,
67,05.02.2022,16:45,17:00,,,,,TenneT,REBAP,,,-,,,
68,05.02.2022,17:00,17:15,,,,,TenneT,REBAP,,,-,,,
69,05.02.2022,17:15,17:30,,,,,TenneT,REBAP,,,-,,,
70,05.02.2022,17:30,17:45,,,,,TenneT,REBAP,,,-,,,
71,05.02.2022,17:45,18:00,,,,,TenneT,REBAP,,,-,,,
72,05.02.2022,18:00,18:15,,,,,TenneT,REBAP,,,-,,,
73,05.02.2022,18:15,18:30,,,,,TenneT,REBAP,,,-,,,
74,05.02.2022,18:30,18:45,,,,,TenneT,REBAP,,,-,,,
75,05.02.2022,18:45,19:00,,,,,TenneT,REBAP,,,-,,,
76,05.02.2022,19:00,19:15,,,,,TenneT,REBAP,,,-,,,
77,05.02.2022,19:15,19:30,,,,,TenneT,REBAP,,,-,,,
78,05.02.2022,19:30,19:45,,,,,TenneT,REBAP,,,-,,,
79,05.02.2022,19:45,20:00,,,,,TenneT,REBAP,,,-,,,
80,05.02.2022,20:00,20:15,,,,,TenneT,REBAP,,,-,,,
0,05.02.2022,00:00,00:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
1,05.02.2022,00:15,00:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
2,05.02.2022,00:30,00:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
3,05.02.2022,00:45,01:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
4,05.02.2022,01:00,01:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
5,05.02.2022,01:15,01:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
6,05.02.2022,01:30,01:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
7,05.02.2022,01:45,02:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
8,05.02.2022,02:00,02:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
9,05.02.2022,02:15,02:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
10,05.02.2022,02:30,02:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
11,05.02.2022,02:45,03:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
12,05.02.2022,03:00,03:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
13,05.02.2022,03:15,03:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
14,05.02.2022,03:30,03:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
15,05.02.2022,03:45,04:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
16,05.02.2022,04:00,04:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
17,05.02.2022,04:15,04:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
18,05.02.2022,04:30,04:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
19,05.02.2022,04:45,05:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
20,05.02.2022,05:00,05:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
21,05.02.2022,05:15,05:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
22,05.02.2022,05:30,05:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
23,05.02.2022,05:45,06:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
24,05.02.2022,06:00,06:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
25,05.02.2022,06:15,06:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
26,05.02.2022,06:30,06:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
27,05.02.2022,06:45,07:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
28,05.02.2022,07:00,07:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
29,05.02.2022,07:15,07:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
30,05.02.2022,07:30,07:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
31,05.02.2022,07:45,08:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
32,05.02.2022,08:00,08:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
33,05.02.2022,08:15,08:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
34,05.02.2022,08:30,08:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
35,05.02.2022,08:45,09:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
36,05.02.2022,09:00,09:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
37,05.02.2022,09:15,09:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
38,05.02.2022,09:30,09:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
39,05.02.2022,09:45,10:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
40,05.02.2022,10:00,10:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
41,05.02.2022,10:15,10:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
42,05.02.2022,10:30,10:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
43,05.02.2022,10:45,11:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
44,05.02.2022,11:00,11:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
45,05.02.2022,11:15,11:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
46,05.02.2022,11:30,11:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
47,05.02.2022,11:45,12:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
48,05.02.2022,12:00,12:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
49,05.02.2022,12:15,12:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
50,05.02.2022,12:30,12:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
51,05.02.2022,12:45,13:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
52,05.02.2022,13:00,13:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
53,05.02.2022,13:15,13:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
54,05.02.2022,13:30,13:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
55,05.02.2022,13:45,14:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
56,05.02.2022,14:00,14:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
57,05.02.2022,14:15,14:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
58,05.02.2022,14:30,14:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
59,05.02.2022,14:45,15:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
60,05.02.2022,15:00,15:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
61,05.02.2022,15:15,15:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
62,05.02.2022,15:30,15:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
63,05.02.2022,15:45,16:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
64,05.02.2022,16:00,16:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
65,05.02.2022,16:15,16:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
66,05.02.2022,16:30,16:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
67,05.02.2022,16:45,17:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
68,05.02.2022,17:00,17:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
69,05.02.2022,17:15,17:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
70,05.02.2022,17:30,17:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
71,05.02.2022,17:45,18:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
72,05.02.2022,18:00,18:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
73,05.02.2022,18:15,18:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
74,05.02.2022,18:30,18:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
75,05.02.2022,18:45,19:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
76,05.02.2022,19:00,19:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
77,05.02.2022,19:15,19:30,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
78,05.02.2022,19:30,19:45,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
79,05.02.2022,19:45,20:00,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
80,05.02.2022,20:00,20:15,"0,000","0,000",-,-,TenneT,emergency power,,,,,,
0,05.02.2022,00:00,00:15,,,-,-,TenneT,emergency assistance,,,,,,
1,05.02.2022,00:15,00:30,,,-,-,TenneT,emergency assistance,,,,,,
2,05.02.2022,00:30,00:45,,,-,-,TenneT,emergency assistance,,,,,,
3,05.02.2022,00:45,01:00,,,-,-,TenneT,emergency assistance,,,,,,
4,05.02.2022,01:00,01:15,,,-,-,TenneT,emergency assistance,,,,,,
5,05.02.2022,01:15,01:30,,,-,-,TenneT,emergency assistance,,,,,,
6,05.02.2022,01:30,01:45,,,-,-,TenneT,emergency assistance,,,,,,
7,05.02.2022,01:45,02:00,,,-,-,TenneT,emergency assistance,,,,,,
8,05.02.2022,02:00,02:15,,,-,-,TenneT,emergency assistance,,,,,,
9,05.02.2022,02:15,02:30,,,-,-,TenneT,emergency assistance,,,,,,
10,05.02.2022,02:30,02:45,,,-,-,TenneT,emergency assistance,,,,,,
11,05.02.2022,02:45,03:00,,,-,-,TenneT,emergency assistance,,,,,,
12,05.02.2022,03:00,03:15,,,-,-,TenneT,emergency assistance,,,,,,
13,05.02.2022,03:15,03:30,,,-,-,TenneT,emergency assistance,,,,,,
14,05.02.2022,03:30,03:45,,,-,-,TenneT,emergency assistance,,,,,,
15,05.02.2022,03:45,04:00,,,-,-,TenneT,emergency assistance,,,,,,
16,05.02.2022,04:00,04:15,,,-,-,TenneT,emergency assistance,,,,,,
17,05.02.2022,04:15,04:30,,,-,-,TenneT,emergency assistance,,,,,,
18,05.02.2022,04:30,04:45,,,-,-,TenneT,emergency assistance,,,,,,
19,05.02.2022,04:45,05:00,,,-,-,TenneT,emergency assistance,,,,,,
20,05.02.2022,05:00,05:15,,,-,-,TenneT,emergency assistance,,,,,,
21,05.02.2022,05:15,05:30,,,-,-,TenneT,emergency assistance,,,,,,
22,05.02.2022,05:30,05:45,,,-,-,TenneT,emergency assistance,,,,,,
23,05.02.2022,05:45,06:00,,,-,-,TenneT,emergency assistance,,,,,,
24,05.02.2022,06:00,06:15,,,-,-,TenneT,emergency assistance,,,,,,
25,05.02.2022,06:15,06:30,,,-,-,TenneT,emergency assistance,,,,,,
26,05.02.2022,06:30,06:45,,,-,-,TenneT,emergency assistance,,,,,,
27,05.02.2022,06:45,07:00,,,-,-,TenneT,emergency assistance,,,,,,
28,05.02.2022,07:00,07:15,,,-,-,TenneT,emergency assistance,,,,,,
29,05.02.2022,07:15,07:30,,,-,-,TenneT,emergency assistance,,,,,,
30,05.02.2022,07:30,07:45,,,-,-,TenneT,emergency assistance,,,,,,
31,05.02.2022,07:45,08:00,,,-,-,TenneT,emergency assistance,,,,,,
32,05.02.2022,08:00,08:15,,,-,-,TenneT,emergency assistance,,,,,,
33,05.02.2022,08:15,08:30,,,-,-,TenneT,emergency assistance,,,,,,
34,05.02.2022,08:30,08:45,,,-,-,TenneT,emergency assistance,,,,,,
35,05.02.2022,08:45,09:00,,,-,-,TenneT,emergency assistance,,,,,,
36,05.02.2022,09:00,09:15,,,-,-,TenneT,emergency assistance,,,,,,
37,05.02.2022,09:15,09:30,,,-,-,TenneT,emergency assistance,,,,,,
38,05.02.2022,09:30,09:45,,,-,-,TenneT,emergency assistance,,,,,,
39,05.02.2022,09:45,10:00,,,-,-,TenneT,emergency assistance,,,,,,
40,05.02.2022,10:00,10:15,,,-,-,TenneT,emergency assistance,,,,,,
41,05.02.2022,10:15,10:30,,,-,-,TenneT,emergency assistance,,,,,,
42,05.02.2022,10:30,10:45,,,-,-,TenneT,emergency assistance,,,,,,
43,05.02.2022,10:45,11:00,,,-,-,TenneT,emergency assistance,,,,,,
44,05.02.2022,11:00,11:15,,,-,-,TenneT,emergency assistance,,,,,,
45,05.02.2022,11:15,11:30,,,-,-,TenneT,emergency assistance,,,,,,
46,05.02.2022,11:30,11:45,,,-,-,TenneT,emergency assistance,,,,,,
47,05.02.2022,11:45,12:00,,,-,-,TenneT,emergency assistance,,,,,,
48,05.02.2022,12:00,12:15,,,-,-,TenneT,emergency assistance,,,,,,
49,05.02.2022,12:15,12:30,,,-,-,TenneT,emergency assistance,,,,,,
50,05.02.2022,12:30,12:45,,,-,-,TenneT,emergency assistance,,,,,,
51,05.02.2022,12:45,13:00,,,-,-,TenneT,emergency assistance,,,,,,
52,05.02.2022,13:00,13:15,,,-,-,TenneT,emergency assistance,,,,,,
53,05.02.2022,13:15,13:30,,,-,-,TenneT,emergency assistance,,,,,,
54,05.02.2022,13:30,13:45,,,-,-,TenneT,emergency assistance,,,,,,
55,05.02.2022,13:45,14:00,,,-,-,TenneT,emergency assistance,,,,,,
56,05.02.2022,14:00,14:15,,,-,-,TenneT,emergency assistance,,,,,,
57,05.02.2022,14:15,14:30,,,-,-,TenneT,emergency assistance,,,,,,
58,05.02.2022,14:30,14:45,,,-,-,TenneT,emergency assistance,,,,,,
59,05.02.2022,14:45,15:00,,,-,-,TenneT,emergency assistance,,,,,,
60,05.02.2022,15:00,15:15,,,-,-,TenneT,emergency assistance,,,,,,
61,05.02.2022,15:15,15:30,,,-,-,TenneT,emergency assistance,,,,,,
62,05.02.2022,15:30,15:45,,,-,-,TenneT,emergency assistance,,,,,,
63,05.02.2022,15:45,16:00,,,-,-,TenneT,emergency assistance,,,,,,
64,05.02.2022,16:00,16:15,,,-,-,TenneT,emergency assistance,,,,,,
65,05.02.2022,16:15,16:30,,,-,-,TenneT,emergency assistance,,,,,,
66,05.02.2022,16:30,16:45,,,-,-,TenneT,emergency assistance,,,,,,
67,05.02.2022,16:45,17:00,,,-,-,TenneT,emergency assistance,,,,,,
68,05.02.2022,17:00,17:15,,,-,-,TenneT,emergency assistance,,,,,,
69,05.02.2022,17:15,17:30,,,-,-,TenneT,emergency assistance,,,,,,
70,05.02.2022,17:30,17:45,,,-,-,TenneT,emergency assistance,,,,,,
71,05.02.2022,17:45,18:00,,,-,-,TenneT,emergency assistance,,,,,,
72,05.02.2022,18:00,18:15,,,-,-,TenneT,emergency assistance,,,,,,
73,05.02.2022,18:15,18:30,,,-,-,TenneT,emergency assistance,,,,,,
74,05.02.2022,18:30,18:45,,,-,-,TenneT,emergency assistance,,,,,,
75,05.02.2022,18:45,19:00,,,-,-,TenneT,emergency assistance,,,,,,
76,05.02.2022,19:00,19:15,,,-,-,TenneT,emergency assistance,,,,,,
77,05.02.2022,19:15,19:30,,,-,-,TenneT,emergency assistance,,,,,,
78,05.02.2022,19:30,19:45,,,-,-,TenneT,emergency assistance,,,,,,
79,05.02.2022,19:45,20:00,,,-,-,TenneT,emergency assistance,,,,,,
80,05.02.2022,20:00,20:15,,,-,-,TenneT,emergency assistance,,,,,,
0,05.02.2022,00:00,00:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
1,05.02.2022,00:15,00:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
2,05.02.2022,00:30,00:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
3,05.02.2022,00:45,01:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
4,05.02.2022,01:00,01:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
5,05.02.2022,01:15,01:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
6,05.02.2022,01:30,01:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
7,05.02.2022,01:45,02:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
8,05.02.2022,02:00,02:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
9,05.02.2022,02:15,02:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
10,05.02.2022,02:30,02:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
11,05.02.2022,02:45,03:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
12,05.02.2022,03:00,03:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
13,05.02.2022,03:15,03:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
14,05.02.2022,03:30,03:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
